"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Tenant","MetricsType","Count","StartProcessTime","EndProcessTime","MetricIdentifier","PreviousMetricIdentifier","ChangeCount"
"4a88a00000Xky3WAAR","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-01 00:00:00","2023-03-01 23:59:59","a7c015ceb5644e1e956d2ee3031ebe97","000000005e31b79affffffffd5444398","0"
"4a88a00000Xky3XAAR","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithOAUTH","97","2023-03-01 00:00:00","2023-03-01 23:59:59","80ee2fcd57f3455b9436afa84ef4a29b","000000005e31b79a0000000022e213b7","0"
"4a88a00000XkyM3AAJ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithSSO","0","2023-03-01 00:00:00","2023-03-01 23:59:59","ed15ad9cd7f24f92a6f3cb0595a2746b","000000005e31b79affffffffcf43173f","0"
"4a88a00000XkyM4AAJ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-01 00:00:00","2023-03-01 23:59:59","09f992a51e57455f9c1a6475a42b69b9","000000005e31b79affffffffc2de3310","0"
"4a88a00000XkyM8AAJ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-01 00:00:00","2023-03-01 23:59:59","618ed2fd15f443ed95f881c73a3213f4","000000005e31b79affffffffa9b9064e","0"
"4a88a00000XkyM9AAJ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-01 00:00:00","2023-03-01 23:59:59","a090b6c5d63f4dec81fd8b911c6387f9","000000005e31b79a0000000044f4b5a1","0"
"4a88a00000XkyMDAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-01 00:00:00","2023-03-01 23:59:59","6e4859e69dac4216ab21217fbfe97446","000000005e31b79a00000000007e8be1","0"
"4a88a00000XkyMEAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","0058a00000L2IR7AAN","2023-03-02 10:46:51","00D8a000001QCrv","LoginsWithUNPW","10","2023-03-01 00:00:00","2023-03-01 23:59:59","c1082e9d91204e8e90b85fa8c7cc8c69","000000005e31b79a000000002328d80e","0"
"4a88a00000Xl7fLAAR","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-02 00:00:00","2023-03-02 23:59:59","cc364053f8e24e5d826474d0f2028a47","ffffffffbdcf6f340000000034e1fb32","0"
"4a88a00000Xl7pTAAR","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:48","0058a00000L2IR7AAN","2023-03-03 10:46:48","0058a00000L2IR7AAN","2023-03-03 10:46:48","00D8a000001QCrv","LoginsWithSSO","0","2023-03-02 00:00:00","2023-03-02 23:59:59","b35c1ae44d8d498f879b48c58fa694c2","ffffffffbdcf6f34000000002ee0ced9","0"
"4a88a00000Xl7pUAAR","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:48","0058a00000L2IR7AAN","2023-03-03 10:46:48","0058a00000L2IR7AAN","2023-03-03 10:46:48","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-02 00:00:00","2023-03-02 23:59:59","7b7bb47806f04e548e902f7e58189d26","ffffffffbdcf6f3400000000227beaaa","0"
"4a88a00000Xl8SJAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-02 00:00:00","2023-03-02 23:59:59","5353af6897b741d89b26ee3d0902c520","ffffffffbdcf6f34000000000956bde8","0"
"4a88a00000Xl8SKAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-02 00:00:00","2023-03-02 23:59:59","453e30c997494736abdcb60b59e30d44","ffffffffbdcf6f34ffffffffa4926d3b","0"
"4a88a00000Xl8SOAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","0058a00000L2IR7AAN","2023-03-03 10:46:46","00D8a000001QCrv","LoginsWithOAUTH","91","2023-03-02 00:00:00","2023-03-02 23:59:59","ed0ebe4f38ec4c9599233b894fefea04","ffffffffbdcf6f34ffffffff827fcb51","0"
"4a88a00000Xl8SiAAJ","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:47","0058a00000L2IR7AAN","2023-03-03 10:46:47","0058a00000L2IR7AAN","2023-03-03 10:46:47","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-02 00:00:00","2023-03-02 23:59:59","2c457f8ea2514517baaf45f1cb829e51","ffffffffbdcf6f3400000000601c437b","0"
"4a88a00000Xl8SjAAJ","0","Winkel Media SAPI de CV","MXN","2023-03-03 10:46:47","0058a00000L2IR7AAN","2023-03-03 10:46:47","0058a00000L2IR7AAN","2023-03-03 10:46:47","00D8a000001QCrv","LoginsWithUNPW","4","2023-03-02 00:00:00","2023-03-02 23:59:59","a25bc3d8029a4823aacd794f280a9e16","ffffffffbdcf6f34ffffffff82c68fa8","0"
"4a88a00000XlGliAAF","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:45","0058a00000L2IR7AAN","2023-03-04 10:46:45","0058a00000L2IR7AAN","2023-03-04 10:46:45","00D8a000001QCrv","LoginsWithSSO","0","2023-03-03 00:00:00","2023-03-03 23:59:59","15e0314ef11b43148a8a5ffa572b7b18","0000000041119c2effffffffb222fbd3","0"
"4a88a00000XlGljAAF","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:45","0058a00000L2IR7AAN","2023-03-04 10:46:45","0058a00000L2IR7AAN","2023-03-04 10:46:45","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-03 00:00:00","2023-03-03 23:59:59","0daa64aeb6294658a195b67645f53864","0000000041119c2effffffffa5be17a4","0"
"4a88a00000XlGtPAAV","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-03 00:00:00","2023-03-03 23:59:59","f60bdfad56af4b9c8b16036d8b9d2b70","0000000041119c2effffffff8c98eae2","0"
"4a88a00000XlGtQAAV","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-03 00:00:00","2023-03-03 23:59:59","defcbe46c6a042c683d8e9eca1c394de","0000000041119c2e0000000027d49a35","0"
"4a88a00000XlH3GAAV","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-03 00:00:00","2023-03-03 23:59:59","286ec96f896f4f899b5573088566a924","0000000041119c2effffffffe35e7075","0"
"4a88a00000XlHCSAA3","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-03 00:00:00","2023-03-03 23:59:59","877ce14537ee4eada31891b18108d99f","0000000041119c2effffffffb824282c","0"
"4a88a00000XlHL6AAN","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithOAUTH","103","2023-03-03 00:00:00","2023-03-03 23:59:59","052e994653254079a192cdf6a083a37a","0000000041119c2e0000000005c1f84b","0"
"4a88a00000XlHLBAA3","0","Winkel Media SAPI de CV","MXN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","0058a00000L2IR7AAN","2023-03-04 10:46:44","00D8a000001QCrv","LoginsWithUNPW","13","2023-03-03 00:00:00","2023-03-03 23:59:59","6d3634d2129a4ab4b1df86b8cd7780a1","0000000041119c2e000000000608bca2","0"
"4a88a00000XlOcgAAF","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithSSO","0","2023-03-04 00:00:00","2023-03-04 23:59:59","37b89e8a1b3640a09fd7525a3bb14714","ffffffffc48518d30000000035967878","0"
"4a88a00000XlOchAAF","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-04 00:00:00","2023-03-04 23:59:59","fa425241b4e64cbbbcd7ac8883a928f0","ffffffffc48518d30000000029319449","0"
"4a88a00000XlOjSAAV","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-04 00:00:00","2023-03-04 23:59:59","c6640e7639c44a90816bd9b9b8d9d539","ffffffffc48518d300000000100c6787","0"
"4a88a00000XlOjTAAV","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-04 00:00:00","2023-03-04 23:59:59","ae124e24d48d45bfb48ef9c07b2e8eb7","ffffffffc48518d3ffffffffab4816da","0"
"4a88a00000XlOzzAAF","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-04 00:00:00","2023-03-04 23:59:59","21ca9045808947559c7101caa8a127c6","ffffffffc48518d3000000003b97a4d1","0"
"4a88a00000XlP00AAF","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithOAUTH","94","2023-03-04 00:00:00","2023-03-04 23:59:59","3b90033f21ec48fcb5063f2c3a728cb0","ffffffffc48518d3ffffffff893574f0","0"
"4a88a00000XlPGDAA3","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-04 00:00:00","2023-03-04 23:59:59","9adb52581fbd4fb69959edd98a50fd7c","ffffffffc48518d30000000066d1ed1a","0"
"4a88a00000XlPVTAA3","0","Winkel Media SAPI de CV","MXN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","0058a00000L2IR7AAN","2023-03-05 10:46:39","00D8a000001QCrv","LoginsWithUNPW","1","2023-03-04 00:00:00","2023-03-04 23:59:59","0371d6a0cfd4403785a53b4a35479cfd","ffffffffc48518d3ffffffff897c3947","0"
"4a88a00000XlZIPAA3","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:26","0058a00000L2IR7AAN","2023-03-06 10:46:26","0058a00000L2IR7AAN","2023-03-06 10:46:26","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-05 00:00:00","2023-03-05 23:59:59","64223e3711614f188f63bc80996de585","000000004dbfeb82ffffffff99473a36","0"
"4a88a00000XlZOeAAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:28","0058a00000L2IR7AAN","2023-03-06 10:46:28","0058a00000L2IR7AAN","2023-03-06 10:46:28","00D8a000001QCrv","LoginsWithSSO","0","2023-03-05 00:00:00","2023-03-05 23:59:59","c87b7deaff334cb19247c95e110ef23a","000000004dbfeb82ffffffffbed14b27","0"
"4a88a00000XlZOfAAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:28","0058a00000L2IR7AAN","2023-03-06 10:46:28","0058a00000L2IR7AAN","2023-03-06 10:46:28","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-05 00:00:00","2023-03-05 23:59:59","baafb023815b4ab886fadcac75c2f22e","000000004dbfeb82ffffffffb26c66f8","0"
"4a88a00000XlZQ1AAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","00D8a000001QCrv","LoginsWithUNPW","0","2023-03-05 00:00:00","2023-03-05 23:59:59","ac4e815444f04f598ec85b5955b07f3f","000000004dbfeb820000000012b70bf6","0"
"4a88a00000XlZQ2AAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-05 00:00:00","2023-03-05 23:59:59","7feb3999dd5349fca3745759ebfc5641","000000004dbfeb82fffffffff00cbfc9","0"
"4a88a00000XlZZlAAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-05 00:00:00","2023-03-05 23:59:59","e51c4a30fe4746b6a82ae3bd1b0ebd99","000000004dbfeb82ffffffffc4d27780","0"
"4a88a00000XlZZmAAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","0058a00000L2IR7AAN","2023-03-06 10:46:23","00D8a000001QCrv","LoginsWithOAUTH","79","2023-03-05 00:00:00","2023-03-05 23:59:59","6f21f264fefe4eb684e42b0c4a2a392a","000000004dbfeb82000000001270479f","0"
"4a88a00000XlZZqAAN","0","Winkel Media SAPI de CV","MXN","2023-03-06 10:46:26","0058a00000L2IR7AAN","2023-03-06 10:46:26","0058a00000L2IR7AAN","2023-03-06 10:46:26","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-05 00:00:00","2023-03-05 23:59:59","fcc9f83c5aed45c0b6ec843f22065481","000000004dbfeb82000000003482e989","0"
"4a88a00000Xlg0MAAR","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-06 00:00:00","2023-03-06 23:59:59","488657414bc543e7b63ac2b01169feb7","000000007a508bd2ffffffffc5d7da86","0"
"4a88a00000Xlg0NAAR","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-06 00:00:00","2023-03-06 23:59:59","fc3ce85b111344acbbcc28788e9deabd","000000007a508bd200000000611389d9","0"
"4a88a00000XlgreAAB","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-06 00:00:00","2023-03-06 23:59:59","07a298a354b342c4878c4ed5f2874216","000000007a508bd2fffffffff16317d0","0"
"4a88a00000XlgrfAAB","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithOAUTH","90","2023-03-06 00:00:00","2023-03-06 23:59:59","a49b029f5f564433b84fd28d898d9bc6","000000007a508bd2000000003f00e7ef","0"
"4a88a00000XlhJPAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-06 00:00:00","2023-03-06 23:59:59","15c678e6c0cb4acaac65c7f28659632c","000000007a508bd2000000001c9d6019","0"
"4a88a00000XlhJQAAZ","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithUNPW","11","2023-03-06 00:00:00","2023-03-06 23:59:59","e699fe5395544ebb99a582bbab9a5b8f","000000007a508bd2000000003f47ac46","0"
"4a88a00000Xlhj6AAB","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithSSO","0","2023-03-06 00:00:00","2023-03-06 23:59:59","ba6b804082cb40688d1aa711664c67ed","000000007a508bd2ffffffffeb61eb77","0"
"4a88a00000Xlhj7AAB","0","Winkel Media SAPI de CV","MXN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","0058a00000L2IR7AAN","2023-03-07 10:45:59","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-06 00:00:00","2023-03-06 23:59:59","a302949429454a388dc710e09432085f","000000007a508bd2ffffffffdefd0748","0"
"4a88a00000YAI5jAAH","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","00D8a000001QCrv","LoginsWithSSO","0","2023-03-28 00:00:00","2023-03-28 23:59:59","26e9545326f24a4e8cf9865d3705895d","ffffffffe64c0b9200000000575d6b37","0"
"4a88a00000YAICpAAP","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:44","0058a00000L2IR7AAN","2023-03-29 09:44:44","0058a00000L2IR7AAN","2023-03-29 09:44:44","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-28 00:00:00","2023-03-28 23:59:59","f3f54098c118400285ebd148ced25a9f","ffffffffe64c0b92ffffffff8898dfd9","0"
"4a88a00000YAIO8AAP","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-28 00:00:00","2023-03-28 23:59:59","568d868d8d004bc5bbb7ea92efe9f8f5","ffffffffe64c0b920000000031d35a46","0"
"4a88a00000YAIO9AAP","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-28 00:00:00","2023-03-28 23:59:59","ecb0aa3d21b8453694bc3a12fb3accd6","ffffffffe64c0b92ffffffffcd0f0999","0"
"4a88a00000YAIODAA5","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","0058a00000L2IR7AAN","2023-03-29 09:44:40","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-28 00:00:00","2023-03-28 23:59:59","b52f1f8982174328bfcad6790a6da7e3","ffffffffe64c0b92000000005d5e9790","0"
"4a88a00000YAIOEAA5","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","00D8a000001QCrv","LoginsWithOAUTH","88","2023-03-28 00:00:00","2023-03-28 23:59:59","608f306bb67546ff8aa74ca8d5828f91","ffffffffe64c0b92ffffffffaafc67af","0"
"4a88a00000YAIOIAA5","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","0058a00000L2IR7AAN","2023-03-29 09:44:41","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-28 00:00:00","2023-03-28 23:59:59","bba355944f17466ebfc14210c883b236","ffffffffe64c0b92000000004af88708","0"
"4a88a00000YAIONAA5","0","Winkel Media SAPI de CV","MXN","2023-03-29 09:44:44","0058a00000L2IR7AAN","2023-03-29 09:44:44","0058a00000L2IR7AAN","2023-03-29 09:44:44","00D8a000001QCrv","LoginsWithUNPW","6","2023-03-28 00:00:00","2023-03-28 23:59:59","e11b8ca9a38c48e2a54f930d4fc38ec7","ffffffffe64c0b92ffffffffab432c06","0"
"4a88a00000YAPgCAAX","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-29 00:00:00","2023-03-29 23:59:59","ea9c4c7410c04e1fb217943a890f158b","0000000069bf8837000000000c0c5c7e","0"
"4a88a00000YAPojAAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithOAUTH2FA","0","2023-03-29 00:00:00","2023-03-29 23:59:59","a2f339c46b634cedbe3be61e730d91c7","0000000069bf8837ffffffffe0d21435","0"
"4a88a00000YAPokAAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithOAUTH","80","2023-03-29 00:00:00","2023-03-29 23:59:59","6e4a0ebea32e4455ac78653a22fb6da9","0000000069bf8837000000002e6fe454","0"
"4a88a00000YAPu7AAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-29 00:00:00","2023-03-29 23:59:59","77bcaacc260547eda089a9bfe1fcbb9b","0000000069bf8837ffffffffb546d6eb","0"
"4a88a00000YAPu8AAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-29 00:00:00","2023-03-29 23:59:59","9cd5d858dc0b46c79a357303f589a257","0000000069bf8837000000005082863e","0"
"4a88a00000YAQ9oAAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithSSO","0","2023-03-29 00:00:00","2023-03-29 23:59:59","7a41c80591c14f3c897f1039aa31c4fa","0000000069bf8837ffffffffdad0e7dc","0"
"4a88a00000YAQ9pAAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-29 00:00:00","2023-03-29 23:59:59","de447061e2804986a4c96d51ad408f1d","0000000069bf8837ffffffffce6c03ad","0"
"4a88a00000YAQ9tAAH","0","Winkel Media SAPI de CV","MXN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","0058a00000L2IR7AAN","2023-03-30 09:43:39","00D8a000001QCrv","LoginsWithUNPW","6","2023-03-29 00:00:00","2023-03-29 23:59:59","6d37dbe753844085be46b28c53ca5e2d","0000000069bf8837000000002eb6a8ab","0"
"4a88a00000YAXnkAAH","0","Winkel Media SAPI de CV","MXN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","00D8a000001QCrv","LoginsWithPWLESS","0","2023-03-30 00:00:00","2023-03-30 23:59:59","eaf413392d4d4a7b99e13d3ba9baaa7f","ffffffffc95d3fd10000000014e48e85","0"
"4a88a00000YAXnlAAH","0","Winkel Media SAPI de CV","MXN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","00D8a000001QCrv","LoginsWithPWLESS2FA","0","2023-03-30 00:00:00","2023-03-30 23:59:59","4c20538c7e7b42aa8b7f13b97bb955df","ffffffffc95d3fd1ffffffffb0203dd8","0"
"4a88a00000YAXrSAAX","0","Winkel Media SAPI de CV","MXN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","00D8a000001QCrv","LoginsWithSSO","0","2023-03-30 00:00:00","2023-03-30 23:59:59","284627f22d4344c3bb6e9a7647418678","ffffffffc95d3fd1000000003a6e9f76","0"
"4a88a00000YAXrTAAX","0","Winkel Media SAPI de CV","MXN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","00D8a000001QCrv","LoginsWithSSO2FA","0","2023-03-30 00:00:00","2023-03-30 23:59:59","4c4d7d200c534d1fa862db170f7487fe","ffffffffc95d3fd1000000002e09bb47","0"
"4a88a00000YAXtMAAX","0","Winkel Media SAPI de CV","MXN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","0058a00000L2IR7AAN","2023-03-31 09:44:02","00D8a000001QCrv","LoginsWithUNPW2FA","0","2023-03-30 00:00:00","2023-03-30 23:59:59","767cb9fcef954c78b47c7ac50ff42727","ffffffffc95d3fd1000000006baa1418","0"
