"Id","IsDeleted","Name","CurrencyIsoCode","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","Score","FeatureType","RecordId"
"66Z8a0000009E0SEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","65","OpportunityScore","0068a00001MYsaPAAT"
"66Z8a0000009E0TEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","72","OpportunityScore","0068a00001MYsXmAAL"
"66Z8a0000009E0UEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","39","OpportunityScore","0068a00001MYsE9AAL"
"66Z8a0000009E0VEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","65","OpportunityScore","0068a00001MYsaUAAT"
"66Z8a0000009E0WEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","5","OpportunityScore","0068a00001MYsXlAAL"
"66Z8a0000009E0XEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-18 11:30:46","0058a00000LLuwkAAD","2023-04-18 11:30:46","26","OpportunityScore","0068a00001MYsXkAAL"
"66Z8a0000009E0ZEAU","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","2","OpportunityScore","0068a00001MYsXpAAL"
"66Z8a0000009E0aEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","79","OpportunityScore","0068a00001MYsYUAA1"
"66Z8a0000009E0bEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","5","OpportunityScore","0068a00001MYr9MAAT"
"66Z8a0000009E0cEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","72","OpportunityScore","0068a00001MYshaAAD"
"66Z8a0000009E0dEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-06-02 19:13:20","0058a00000LLuwkAAD","2023-06-02 19:13:20","15","OpportunityScore","0068a00001MYsDBAA1"
"66Z8a0000009E0eEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-02-17 13:08:48","","OpportunityScore","0068a00001MYoOnAAL"
"66Z8a0000009E0fEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","94","OpportunityScore","0068a00001MYs45AAD"
"66Z8a0000009E0gEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","52","OpportunityScore","0068a00001MYsTUAA1"
"66Z8a0000009E0hEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-16 02:57:06","0058a00000LLuwkAAD","2023-04-16 02:57:06","16","OpportunityScore","0068a00001MYsTTAA1"
"66Z8a0000009E0iEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-14 22:44:54","0058a00000LLuwkAAD","2023-04-14 22:44:54","34","OpportunityScore","0068a00001MYsDCAA1"
"66Z8a0000009E0jEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","98","OpportunityScore","0068a00001MYsHNAA1"
"66Z8a0000009E0kEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-18 11:30:46","0058a00000LLuwkAAD","2023-04-18 11:30:46","34","OpportunityScore","0068a00001MYsTYAA1"
"66Z8a0000009E0lEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","54","OpportunityScore","0068a00001MYshpAAD"
"66Z8a0000009E0mEAE","0","prevScoreValue","MXN","2023-02-17 13:08:48","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","94","OpportunityScore","0068a00001MYsHOAA1"
"66Z8a0000009E8WEAU","0","prevScoreValue","MXN","2023-02-23 01:41:22","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","50","OpportunityScore","0068a00001MYwg7AAD"
"66Z8a0000009E8XEAU","0","prevScoreValue","MXN","2023-02-23 01:41:22","0058a00000LLuwkAAD","2023-02-23 01:41:22","0058a00000LLuwkAAD","2023-02-23 01:41:22","","OpportunityScore","0068a00001MZYKqAAP"
"66Z8a0000009E8YEAU","0","prevScoreValue","MXN","2023-02-23 01:41:22","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","67","OpportunityScore","0068a00001MYwApAAL"
"66Z8a0000009EYVEA2","0","prevScoreValue","MXN","2023-02-24 08:03:08","0058a00000LLuwkAAD","2023-03-01 14:09:31","0058a00000LLuwkAAD","2023-03-01 14:09:31","85","OpportunityScore","0068a00001MZl0EAAT"
"66Z8a0000009EYXEA2","0","prevScoreValue","MXN","2023-02-24 08:03:08","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","1","OpportunityScore","0068a00001MZl9FAAT"
"66Z8a0000009EZEEA2","0","prevScoreValue","MXN","2023-02-25 02:55:37","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","6","OpportunityScore","0068a00001MZrl6AAD"
"66Z8a0000009EZFEA2","0","prevScoreValue","MXN","2023-02-25 02:55:37","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","82","OpportunityScore","0068a00001MZrmnAAD"
"66Z8a0000009EkoEAE","0","prevScoreValue","MXN","2023-03-03 10:24:05","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","30","OpportunityScore","0068a00001MaTzAAAV"
"66Z8a0000009EkpEAE","0","prevScoreValue","MXN","2023-03-03 10:24:05","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","14","OpportunityScore","0068a00001MaTy7AAF"
"66Z8a0000009EkqEAE","0","prevScoreValue","MXN","2023-03-03 10:24:05","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","29","OpportunityScore","0068a00001MaTuzAAF"
"66Z8a0000009EkrEAE","0","prevScoreValue","MXN","2023-03-03 10:24:05","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","25","OpportunityScore","0068a00001MaTyCAAV"
"66Z8a0000009EnREAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","43","OpportunityScore","0068a00001MaYUeAAN"
"66Z8a0000009EnSEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","68","OpportunityScore","0068a00001MaYSnAAN"
"66Z8a0000009EnTEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-05-23 08:17:54","0058a00000LLuwkAAD","2023-05-23 08:17:54","4","OpportunityScore","0068a00001MaYRkAAN"
"66Z8a0000009EnUEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-03-17 04:04:21","0058a00000LLuwkAAD","2023-03-17 04:04:21","97","OpportunityScore","0068a00001MaYQIAA3"
"66Z8a0000009EnVEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","91","OpportunityScore","0068a00001MaYLuAAN"
"66Z8a0000009EnWEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-04-26 05:30:31","0058a00000LLuwkAAD","2023-04-26 05:30:31","96","OpportunityScore","0068a00001MaYMtAAN"
"66Z8a0000009EnXEAU","0","prevScoreValue","MXN","2023-03-04 08:09:00","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","4","OpportunityScore","0068a00001MaYNvAAN"
"66Z8a0000009EqEEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map0LAAR"
"66Z8a0000009EqFEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001Map0JAAR"
"66Z8a0000009EqGEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map0KAAR"
"66Z8a0000009EqHEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","10","OpportunityScore","0068a00001Map0IAAR"
"66Z8a0000009EqIEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","35","OpportunityScore","0068a00001Map0XAAR"
"66Z8a0000009EqJEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001MapHxAAJ"
"66Z8a0000009EqKEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-05-29 02:59:34","0058a00000LLuwkAAD","2023-05-29 02:59:34","2","OpportunityScore","0068a00001Map04AAB"
"66Z8a0000009EqLEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-07-08 21:27:46","0058a00000LLuwkAAD","2023-07-08 21:27:46","1","OpportunityScore","0068a00001Map05AAB"
"66Z8a0000009EqMEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","36","OpportunityScore","0068a00001Map03AAB"
"66Z8a0000009EqNEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map06AAB"
"66Z8a0000009EqOEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-27 00:47:38","0058a00000LLuwkAAD","2023-08-27 00:47:38","31","OpportunityScore","0068a00001Map0DAAR"
"66Z8a0000009EqPEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","2","OpportunityScore","0068a00001Map5rAAB"
"66Z8a0000009EqQEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map5kAAB"
"66Z8a0000009EqREAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map5lAAB"
"66Z8a0000009EqSEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map5sAAB"
"66Z8a0000009EqTEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map5tAAB"
"66Z8a0000009EqUEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map5OAAR"
"66Z8a0000009EqVEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-23 01:31:08","0058a00000LLuwkAAD","2023-08-23 01:31:08","2","OpportunityScore","0068a00001Map5NAAR"
"66Z8a0000009EqWEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","7","OpportunityScore","0068a00001MapFJAAZ"
"66Z8a0000009EqXEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","8","OpportunityScore","0068a00001MapFIAAZ"
"66Z8a0000009EqYEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","21","OpportunityScore","0068a00001Map5SAAR"
"66Z8a0000009EqZEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map5iAAB"
"66Z8a0000009EqaEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-07-11 23:29:41","0058a00000LLuwkAAD","2023-07-11 23:29:41","1","OpportunityScore","0068a00001Map5jAAB"
"66Z8a0000009EqbEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-07-08 21:27:46","0058a00000LLuwkAAD","2023-07-08 21:27:46","1","OpportunityScore","0068a00001Map6HAAR"
"66Z8a0000009EqcEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","2","OpportunityScore","0068a00001Map5hAAB"
"66Z8a0000009EqdEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","2","OpportunityScore","0068a00001Map6GAAR"
"66Z8a0000009EqeEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","2","OpportunityScore","0068a00001Map5cAAB"
"66Z8a0000009EqfEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-05-22 05:49:20","0058a00000LLuwkAAD","2023-05-22 05:49:20","1","OpportunityScore","0068a00001Map53AAB"
"66Z8a0000009EqgEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","5","OpportunityScore","0068a00001Map5IAAR"
"66Z8a0000009EqhEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","8","OpportunityScore","0068a00001Map5JAAR"
"66Z8a0000009EqiEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","93","OpportunityScore","0068a00001Map40AAB"
"66Z8a0000009EqjEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","93","OpportunityScore","0068a00001Map3MAAR"
"66Z8a0000009EqkEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","25","OpportunityScore","0068a00001Map3IAAR"
"66Z8a0000009EqlEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","96","OpportunityScore","0068a00001Map2iAAB"
"66Z8a0000009EqmEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","93","OpportunityScore","0068a00001Map3WAAR"
"66Z8a0000009EqnEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001Map3XAAR"
"66Z8a0000009EqoEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-20 07:43:03","0058a00000LLuwkAAD","2023-04-20 07:43:03","87","OpportunityScore","0068a00001MapCeAAJ"
"66Z8a0000009EqpEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-07-08 21:27:46","0058a00000LLuwkAAD","2023-07-08 21:27:46","1","OpportunityScore","0068a00001MapCdAAJ"
"66Z8a0000009EqqEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001MapCoAAJ"
"66Z8a0000009EqrEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001MapCnAAJ"
"66Z8a0000009EqsEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001MapCiAAJ"
"66Z8a0000009EqtEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-03-27 07:42:41","0058a00000LLuwkAAD","2023-03-27 07:42:41","48","OpportunityScore","0068a00001MapCjAAJ"
"66Z8a0000009EqvEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001MapCxAAJ"
"66Z8a0000009EqwEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","5","OpportunityScore","0068a00001MapDYAAZ"
"66Z8a0000009EqxEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","6","OpportunityScore","0068a00001MapDWAAZ"
"66Z8a0000009EqyEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","89","OpportunityScore","0068a00001Map37AAB"
"66Z8a0000009EqzEAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001MapCKAAZ"
"66Z8a0000009Er0EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001MapCJAAZ"
"66Z8a0000009Er1EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","93","OpportunityScore","0068a00001Map3HAAR"
"66Z8a0000009Er2EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","78","OpportunityScore","0068a00001MapBuAAJ"
"66Z8a0000009Er3EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map1LAAR"
"66Z8a0000009Er4EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map1GAAR"
"66Z8a0000009Er5EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-03 01:13:46","0058a00000LLuwkAAD","2023-08-03 01:13:46","7","OpportunityScore","0068a00001Map1VAAR"
"66Z8a0000009Er6EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","38","OpportunityScore","0068a00001Map0rAAB"
"66Z8a0000009Er8EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-03-23 18:38:19","0058a00000LLuwkAAD","2023-03-23 18:38:19","90","OpportunityScore","0068a00001ManUuAAJ"
"66Z8a0000009Er9EAE","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","93","OpportunityScore","0068a00001Map1WAAR"
"66Z8a0000009ErAEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-08-27 00:47:38","0058a00000LLuwkAAD","2023-08-27 00:47:38","38","OpportunityScore","0068a00001Map0wAAB"
"66Z8a0000009ErBEAU","0","prevScoreValue","MXN","2023-03-06 23:17:52","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","75","OpportunityScore","0068a00001MamTlAAJ"
"66Z8a0000009EwhEAE","0","prevScoreValue","MXN","2023-03-09 12:11:02","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","86","OpportunityScore","0068a00001Mb1ubAAB"
"66Z8a0000009EwiEAE","0","prevScoreValue","MXN","2023-03-09 12:11:02","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","10","OpportunityScore","0068a00001Mb1tnAAB"
"66Z8a0000009EyPEAU","0","prevScoreValue","MXN","2023-03-10 03:57:36","0058a00000LLuwkAAD","2023-03-31 07:44:04","0058a00000LLuwkAAD","2023-03-31 07:44:04","65","OpportunityScore","0068a00001Mb9bvAAB"
"66Z8a0000009EyQEAU","0","prevScoreValue","MXN","2023-03-10 03:57:36","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","47","OpportunityScore","0068a00001Mb9dXAAR"
"66Z8a0000009EyREAU","0","prevScoreValue","MXN","2023-03-10 03:57:36","0058a00000LLuwkAAD","2023-04-16 02:57:06","0058a00000LLuwkAAD","2023-04-16 02:57:06","81","OpportunityScore","0068a00001Mb9eaAAB"
"66Z8a0000009EySEAU","0","prevScoreValue","MXN","2023-03-10 03:57:36","0058a00000LLuwkAAD","2023-04-16 02:57:06","0058a00000LLuwkAAD","2023-04-16 02:57:06","80","OpportunityScore","0068a00001Mb9gRAAR"
"66Z8a0000009EyTEAU","0","prevScoreValue","MXN","2023-03-10 03:57:36","0058a00000LLuwkAAD","2023-04-16 02:57:06","0058a00000LLuwkAAD","2023-04-16 02:57:06","80","OpportunityScore","0068a00001Mb9ekAAB"
"66Z8a0000009EzeEAE","0","prevScoreValue","MXN","2023-03-10 22:34:18","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","61","OpportunityScore","0068a00001MbD1UAAV"
"66Z8a0000009F0qEAE","0","prevScoreValue","MXN","2023-03-11 13:20:54","0058a00000LLuwkAAD","2023-04-05 00:51:58","0058a00000LLuwkAAD","2023-04-05 00:51:58","84","OpportunityScore","0068a00001MbEY2AAN"
"66Z8a0000009F0sEAE","0","prevScoreValue","MXN","2023-03-11 13:20:54","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","19","OpportunityScore","0068a00001MbElLAAV"
"66Z8a0000009F0tEAE","0","prevScoreValue","MXN","2023-03-11 13:20:54","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","99","OpportunityScore","0068a00001MbElMAAV"
"66Z8a0000009F2sEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","24","OpportunityScore","0068a00001MbSMXAA3"
"66Z8a0000009F2tEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-04-05 00:52:00","0058a00000LLuwkAAD","2023-04-05 00:52:00","93","OpportunityScore","0068a00001MbSTOAA3"
"66Z8a0000009F2wEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-31 00:51:39","0058a00000LLuwkAAD","2023-08-31 00:51:39","56","OpportunityScore","0068a00001MbVA5AAN"
"66Z8a0000009F2yEAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-04-30 12:53:09","0058a00000LLuwkAAD","2023-04-30 12:53:09","38","OpportunityScore","0068a00001MbSKHAA3"
"66Z8a0000009F30EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-06-12 18:11:15","0058a00000LLuwkAAD","2023-06-12 18:11:15","10","OpportunityScore","0068a00001MbSIlAAN"
"66Z8a0000009F31EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-03-14 00:56:40","","OpportunityScore","0068a00001MbU5TAAV"
"66Z8a0000009F36EAE","0","prevScoreValue","MXN","2023-03-14 00:56:40","0058a00000LLuwkAAD","2023-08-29 03:40:43","0058a00000LLuwkAAD","2023-08-29 03:40:43","14","OpportunityScore","0068a00001MbV4qAAF"
